shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
230112,43.6998041379,-79.8193145075,330004
230112,43.6994837159,-79.8196744885,330005
230112,43.6994837159,-79.8196744885,340001
230112,43.6992665382,-79.8199182666,340002
230112,43.6975056913,-79.8218688863,340003
230112,43.6968515066,-79.8227814008,340004
230112,43.6965789759,-79.8231590231,340005
230112,43.6963928317,-79.8234443625,340006
230112,43.6963405368,-79.8235248066,340007
230112,43.6962787481,-79.823645147,340008
230112,43.6962787481,-79.823645147,350001
230112,43.696134887,-79.823927175,350002
230112,43.6959885671,-79.8242328279,350003
230112,43.6957959571,-79.8247652365,350004
230112,43.6956774117,-79.8252329074,350005
230112,43.6955002811,-79.8263085415,350006
230112,43.6954075043,-79.8267434401,350007
230112,43.6953909734,-79.8267996048,350008
230112,43.6953909734,-79.8267996048,360001
230112,43.6953274866,-79.8270180073,360002
230112,43.6952508308,-79.8273570371,360003
230112,43.6951390404,-79.8276942687,360004
230112,43.6948102689,-79.8282963205,360005
230112,43.6942335699,-79.8289553097,360006
230112,43.6942335699,-79.8289553097,370001
230112,43.6934023409,-79.8299058849,370002
230112,43.6929982927,-79.8303679084,370003
230112,43.6929982927,-79.8303679084,380001
230112,43.6923414883,-79.8311189978,380002
230112,43.6918003496,-79.8318231542,380003
230112,43.6914145637,-79.832310856,380004
230112,43.6911350779,-79.8326277335,380005
230112,43.6911350779,-79.8326277335,390001
230112,43.6910389573,-79.8327375522,390002
230112,43.6904345654,-79.8334205696,390003
230112,43.6898863004,-79.8340454076,390004
230112,43.6898525226,-79.8340882502,390005
230112,43.6898525226,-79.8340882502,400001
230112,43.6895992517,-79.8344157707,400002
230112,43.6887833489,-79.8355495387,400003
230112,43.6884683758,-79.8351238347,400004
230112,43.6884683758,-79.8351238347,410001
230112,43.687181044,-79.8333806495,410002
230112,43.6858818311,-79.83162288,410003
230112,43.6855704827,-79.8312008687,410004
230112,43.6855704827,-79.8312008687,420001
230112,43.6842657596,-79.8294358555,420002
230112,43.6840183204,-79.8291007136,420003
230112,43.6840183204,-79.8291007136,430001
230112,43.6837270599,-79.8287068735,430002
230112,43.6830404694,-79.8280440589,430003
230112,43.6829151589,-79.8279410404,430004
230112,43.6828108203,-79.8278636683,430005
230112,43.6827128977,-79.8277973376,430006
230112,43.6826213783,-79.8277408079,430007
230112,43.6825027634,-79.8276761213,430008
230112,43.6825027634,-79.8276761213,440001
230112,43.6824991372,-79.8276737105,440002
230112,43.6824348785,-79.8276414638,440003
230112,43.6823398855,-79.8275974089,440004
230112,43.6822133086,-79.8275465253,440005
230112,43.6820453092,-79.8274952081,440006
230112,43.6818612077,-79.8274541301,440007
230112,43.6816943885,-79.8274300849,440008
230112,43.6815466264,-79.8274205565,440009
230112,43.6813143843,-79.8274263209,440010
230112,43.6811174668,-79.8274524882,440011
230112,43.6809440821,-79.8274906034,440012
230112,43.6807762386,-79.8275422574,440013
230112,43.68063724,-79.8275970713,440014
230112,43.6804858039,-79.8276682554,440015
230112,43.6803380703,-79.8277492921,440016
230112,43.6797797973,-79.8280976115,440017
230112,43.6797797973,-79.8280976115,450001
230112,43.6794317763,-79.8283152902,450002
230112,43.6785093897,-79.8288927494,450003
230112,43.678339315,-79.8289903425,450004
230112,43.6781457584,-79.8290809483,450005
230112,43.6778514159,-79.8291772352,450006
230112,43.6776016012,-79.8292255134,450007
230112,43.6775980004,-79.8292255834,450008
230112,43.6775980004,-79.8292255834,460001
230112,43.6774594691,-79.8292382019,460002
230112,43.6771830146,-79.8292348937,460003
230112,43.6769882889,-79.8292113878,460004
230112,43.6769007521,-79.8291920005,460005
230112,43.6765991532,-79.8291073049,460006
230112,43.6760264481,-79.8289261581,460007
230112,43.6762485422,-79.8278425624,460008
230112,43.6764147981,-79.8270218029,460009
230112,43.6765511456,-79.8263579316,460010
230112,43.6765511456,-79.8263579316,470001
230112,43.6765922796,-79.8261549195,470002
230112,43.6767559885,-79.8253503275,470003
230112,43.6768794351,-79.8247462475,470004
230112,43.6768794351,-79.8247462475,480001
230112,43.6769308841,-79.8244958904,480002
230112,43.67628719,-79.8242417399,480003
230112,43.6752729663,-79.8238546521,480004
230112,43.6752212457,-79.8238159656,480005
230112,43.6752065615,-79.8237889609,480006
230112,43.6751917369,-79.8237483131,480007
230112,43.6751921649,-79.8237024053,480008
230112,43.6752145619,-79.8236039662,480009
230112,43.6754100857,-79.82274294,480010
230112,43.675512885,-79.8222335525,480011
230112,43.6756654391,-79.8214850069,480012
240028,43.6852408172,-79.7590190102,10001
240028,43.6853148369,-79.7591192241,10002
240028,43.6858945775,-79.7599385707,10003
240028,43.6860681974,-79.7601732172,10004
240028,43.6860681974,-79.7601732172,20001
240028,43.6871547419,-79.7616472038,20002
240028,43.6873383814,-79.761892821,20003
240028,43.6873383814,-79.761892821,30001
240028,43.6875000934,-79.7621091119,30002
240028,43.6880025454,-79.7627774883,30003
240028,43.6880025454,-79.7627774883,40001
240028,43.688169724,-79.7629998756,40002
240028,43.6890330992,-79.7641559352,40003
240028,43.6890330992,-79.7641559352,50001
240028,43.6891034467,-79.764250033,50002
240028,43.6891957474,-79.7643759414,50003
240028,43.6897146178,-79.7650651124,50004
240028,43.6900564354,-79.765534577,50005
240028,43.6902857192,-79.7658388416,50006
240028,43.690541523,-79.7661810308,50007
240028,43.690891545,-79.7666602667,50008
240028,43.690891545,-79.7666602667,60001
240028,43.6911191192,-79.7669732608,60002
240028,43.6914681441,-79.7674438402,60003
240028,43.6918820435,-79.7680024392,60004
240028,43.6927316928,-79.7691427901,60005
240028,43.6927316928,-79.7691427901,70001
240028,43.6929482176,-79.7694336929,70002
240028,43.6946213917,-79.7716331391,70003
240028,43.6943633092,-79.7719151328,70004
240028,43.6943633092,-79.7719151328,80001
240028,43.6937510138,-79.7725828285,80002
240028,43.6933934792,-79.7729946548,80003
240028,43.6933934792,-79.7729946548,90001
240028,43.6933080996,-79.7730931859,90002
240028,43.6915093689,-79.7750469896,90003
240028,43.6909994336,-79.7756058255,90004
240028,43.6906846816,-79.775893901,90005
240028,43.6906846816,-79.775893901,100001
240028,43.6903770641,-79.7761756242,100002
240028,43.690171265,-79.7762120711,100003
240028,43.6896121513,-79.7762147551,100004
240028,43.6894212539,-79.7761292982,100005
240028,43.6894212539,-79.7761292982,110001
240028,43.6892728914,-79.7760640705,110002
240028,43.689216879,-79.7763828579,110003
240028,43.6891976038,-79.7767691427,110004
240028,43.6892052957,-79.7772355321,110005
240028,43.6893491186,-79.7786446587,110006
240028,43.6893491186,-79.7786446587,120001
240028,43.6893611405,-79.7787585699,120002
240028,43.6896219391,-79.7814284894,120003
240028,43.6897058315,-79.7822879223,120004
240028,43.6897058315,-79.7822879223,130001
240028,43.6897179423,-79.7824105189,130002
240028,43.6898056812,-79.7832090763,130003
240028,43.6898421469,-79.7834205203,130004
240028,43.6899208927,-79.7837130047,130005
240028,43.6901008662,-79.7841262867,130006
240028,43.6903356184,-79.7845260565,130007
240028,43.6903356184,-79.7845260565,140001
240028,43.6905382687,-79.7848706397,140002
240028,43.6909388281,-79.7855375735,140003
240028,43.6909388281,-79.7855375735,150001
240028,43.6909571616,-79.7855682247,150002
240028,43.6910149285,-79.785666327,150003
240028,43.6912074139,-79.7859019277,150004
240028,43.6914317393,-79.7860835308,150005
240028,43.6916725094,-79.7862027602,150006
240028,43.6922092862,-79.78630113,150007
240028,43.6922092862,-79.78630113,160001
240028,43.6924050505,-79.7863368896,160002
240028,43.6930981673,-79.7864891897,160003
240028,43.6935740372,-79.7867873368,160004
240028,43.6937717815,-79.7869248133,160005
240028,43.6937717815,-79.7869248133,170001
240028,43.6937772222,-79.7869284263,170002
240028,43.693797224,-79.7869466367,170003
240028,43.6938407758,-79.7869780224,170004
240028,43.6938516967,-79.7869889704,170005
240028,43.6938861939,-79.787015575,170006
240028,43.6939134632,-79.7870398435,170007
240028,43.6939498265,-79.787072615,170008
240028,43.6939553199,-79.7870811907,170009
240028,43.6939744347,-79.78710066,170010
240028,43.6939907831,-79.7871139805,170011
240028,43.6940098979,-79.7871334498,170012
240028,43.6940145042,-79.7871432842,170013
240028,43.6940518204,-79.7871810004,170014
240028,43.6940573401,-79.7871920573,170015
240028,43.6940837354,-79.7872188254,170016
240028,43.6940883417,-79.7872286599,170017
240028,43.6941065563,-79.7872481474,170018
240028,43.6943018444,-79.787493636,170019
240028,43.6945338504,-79.7878053962,170020
240028,43.6945338504,-79.7878053962,180001
240028,43.6948563038,-79.7882406711,180002
240028,43.6953805524,-79.7889411722,180003
240028,43.6962142928,-79.7899593495,180004
240028,43.6962635997,-79.7900241287,180005
240028,43.6963248849,-79.7901147273,180006
240028,43.6963926684,-79.7902238098,180007
240028,43.6964349312,-79.7903036226,180008
240028,43.6964542687,-79.7903441856,180009
240028,43.6964542687,-79.7903441856,190001
240028,43.6964791518,-79.7903982877,190002
240028,43.6965169791,-79.7904843947,190003
240028,43.6965734273,-79.7906284529,190004
240028,43.6966153934,-79.7907653566,190005
240028,43.6966614064,-79.7909443721,190006
240028,43.69678477,-79.7915412815,190007
240028,43.6969107918,-79.7921344171,190008
240028,43.6969107918,-79.7921344171,200001
240028,43.6969894021,-79.7925014082,200002
240028,43.6971695993,-79.7933652352,200003
240028,43.6972151629,-79.7935020701,200004
240028,43.6972762001,-79.7936547276,200005
240028,43.6973570675,-79.7938094699,200006
240028,43.697543942,-79.7941122468,200007
240028,43.6979089456,-79.7946571728,200008
240028,43.6979089456,-79.7946571728,210001
240028,43.6981632699,-79.795038028,210002
240028,43.6988890263,-79.7961528142,210003
240028,43.6988890263,-79.7961528142,220001
240028,43.6990638393,-79.7964223398,220002
240028,43.7000261802,-79.7978600641,220003
240028,43.7000261802,-79.7978600641,230001
240028,43.7001917524,-79.7981074456,230002
240028,43.7004828692,-79.7984776665,230003
240028,43.7006720934,-79.7986625267,230004
240028,43.7009091453,-79.7988576027,230005
240028,43.7011530594,-79.7990202756,230006
240028,43.7013313506,-79.7991073138,230007
240028,43.7015583699,-79.7992045494,230008
240028,43.7037103738,-79.7999832067,230009
240028,43.7037103738,-79.7999832067,240001
240028,43.7042418149,-79.8001749075,240002
240028,43.704666718,-79.8004245873,240003
240028,43.7049451614,-79.8007032549,240004
240028,43.7056529691,-79.8016572412,240005
240028,43.7056529691,-79.8016572412,250001
240028,43.7075644609,-79.8042331072,250002
240028,43.7075644609,-79.8042331072,260001
240028,43.7087096877,-79.805776752,260002
240028,43.7087462922,-79.8058331211,260003
240028,43.7087462922,-79.8058331211,270001
240028,43.7089009933,-79.8060758109,270002
240028,43.7090201712,-79.806279488,270003
240028,43.7092659485,-79.8068803287,270004
240028,43.7094033296,-79.8073616831,270005
240028,43.7094570426,-79.807677132,270006
240028,43.7095143987,-79.8082556506,270007
240028,43.709519397,-79.8083896047,270008
240028,43.709519397,-79.8083896047,280001
240028,43.7095885425,-79.8101867835,280002
240028,43.7096339265,-79.8110870225,280003
240028,43.7096339265,-79.8110870225,290001
240028,43.709664556,-79.8116946227,290002
240028,43.7097784112,-79.8122534128,290003
240028,43.7100804271,-79.8131572803,290004
240028,43.7103223972,-79.8135683235,290005
240028,43.7107482159,-79.8141693806,290006
240028,43.7107482159,-79.8141693806,300001
240028,43.7108405141,-79.8143003754,300002
240028,43.7115838845,-79.8153085295,300003
240028,43.7120687989,-79.8159655467,300004
240028,43.7125372746,-79.8166005547,300005
240028,43.7130039337,-79.817234367,300006
240028,43.7133902159,-79.8177580509,300007
240028,43.7134575628,-79.8178274817,300008
240028,43.7134575628,-79.8178274817,310001
240028,43.7135795251,-79.8179541809,310002
240028,43.7136866862,-79.8180426907,310003
240028,43.7137329047,-79.8180715739,310004
240028,43.7143081277,-79.81840784,310005
240028,43.7149025747,-79.8187747685,310006
240028,43.7153501743,-79.8190465211,310007
240028,43.7153501743,-79.8190465211,320001
240028,43.7154561907,-79.819111472,320002
240028,43.7161220849,-79.819509287,320003
240028,43.7169173093,-79.8199629173,320004
240028,43.7171849583,-79.820160011,320005
240028,43.7172946902,-79.8202360654,320006
240028,43.7174386264,-79.8203983468,320007
240028,43.7175918334,-79.8205865165,320008
240028,43.7179609968,-79.821110597,320009
240028,43.718226771,-79.8214753267,320010
240028,43.718226771,-79.8214753267,330001
240028,43.7183802066,-79.8216858425,330002
240028,43.7186576176,-79.8220441421,330003
240028,43.7186841074,-79.8220808658,330004
240028,43.718760014,-79.822194831,330005
240028,43.7189453263,-79.8224407275,330006
240028,43.7190328713,-79.8225482586,330007
240028,43.7190765927,-79.8225970596,330008
240028,43.7192095058,-79.8227384628,330009
240028,43.7194808349,-79.8230310949,330010
240028,43.7197331185,-79.8233104465,330011
240028,43.7199363176,-79.8235448274,330012
240028,43.7200055381,-79.8236216841,330013
240028,43.7202494119,-79.8238714102,330014
240028,43.7204124772,-79.8240556802,330015
240028,43.7204981948,-79.824160769,330016
240028,43.7205694451,-79.8242599338,330017
240028,43.7206225508,-79.8243457975,330018
240028,43.7207216753,-79.8245288372,330019
240028,43.7207216753,-79.8245288372,340001
240028,43.7208125572,-79.8246983826,340002
240028,43.7212451105,-79.8254348111,340003
240028,43.7214558311,-79.8257882401,340004
240028,43.7215464561,-79.8259329647,340005
240028,43.7216861766,-79.8261239075,340006
240028,43.7219627886,-79.826493436,340007
240028,43.7219627886,-79.826493436,350001
240028,43.7220513448,-79.826612132,350002
240028,43.7221545589,-79.8267553721,350003
240028,43.7226368994,-79.8274312683,350004
240028,43.723119096,-79.8280935215,350005
240028,43.7236532111,-79.8288143668,350006
240028,43.7239335044,-79.8291925386,350007
240028,43.7239335044,-79.8291925386,360001
240028,43.7240421548,-79.8293394063,360002
240028,43.7240658653,-79.8293687414,360003
240028,43.7245788612,-79.8300502908,360004
240028,43.7250137369,-79.8306650861,360005
240028,43.7254099395,-79.8313725177,360006
240028,43.7259945738,-79.8323693085,360007
240028,43.7259945738,-79.8323693085,370001
240028,43.7262539098,-79.8328124806,370002
240028,43.7274061818,-79.8315571916,370003
240028,43.7278322535,-79.8311354515,370004
240028,43.7281050755,-79.8308718891,370005
240028,43.7289834703,-79.8300427716,370006
240028,43.729243028,-79.8298030485,370007
240028,43.7297110719,-79.8293481823,370008
240028,43.7304551366,-79.8285911718,370009
240028,43.7309090009,-79.8292130958,370010
240028,43.7310757375,-79.8294929501,370011
240028,43.7311144488,-79.8295803554,370012
240028,43.7311144488,-79.8295803554,380001
240028,43.7311936971,-79.829757614,380002
240028,43.7312617995,-79.8299015646,380003
240028,43.7315830504,-79.8306750903,380004
240028,43.7316830795,-79.8309475577,380005
240028,43.7323633445,-79.8322269388,380006
240028,43.7323633445,-79.8322269388,390001
240028,43.7326240506,-79.8327160733,390002
240028,43.7331806548,-79.8335260394,390003
240028,43.7334414324,-79.8339344724,390004
240028,43.7334414324,-79.8339344724,400001
240028,43.7336006395,-79.8341834543,400002
240028,43.7345883632,-79.8331249444,400003
240028,43.7345883632,-79.8331249444,410001
240028,43.7354308908,-79.8322207175,410002
240028,43.7360639828,-79.8315279163,410003
240028,43.7365580354,-79.8309744031,410004
240028,43.7366639024,-79.8308494056,410005
240028,43.7367696804,-79.8307157168,410006
240028,43.7373049073,-79.8300508677,410007
240028,43.7373049073,-79.8300508677,420001
240028,43.7374587106,-79.8298591175,420002
240028,43.734065962,-79.8253729687,420003
240028,43.734065962,-79.8253729687,430001
240028,43.7337665731,-79.8249777411,430002
240028,43.7330044322,-79.8239744353,430003
240028,43.7325970637,-79.8234112212,430004
240029,43.7325970637,-79.8234112212,10001
240029,43.7312644045,-79.8215673402,10002
240029,43.7312644045,-79.8215673402,20001
240029,43.730614061,-79.8206687081,20002
240029,43.730614061,-79.8206687081,30001
240029,43.7304806969,-79.8204838337,30002
240029,43.7296428531,-79.8213967487,30003
240029,43.7292746829,-79.8219291834,30004
240029,43.7289968983,-79.8223207774,30005
240029,43.7289968983,-79.8223207774,40001
240029,43.728737748,-79.8226859284,40002
240029,43.7281328381,-79.8233123791,40003
